x1,x2,x3,y1,y2,y3,y4,y5,y6,y7,y8,y9
0.371211264,1.460687764,3.0,0.120381986,1.711517044,0.068361426,0.931638574,1.79e-20,0.146497977,5.58e-05,0.853446228,0.361145958
0.375038186,1.444275542,4.0,0.118851289,1.700462439,0.046509311,0.953490689,1.81e-20,0.150609208,4.8e-05,0.849342808,0.475405156
0.394172786,1.427863322,3.3,0.115742467,1.706293642,0.00034897,0.99965103,1.86e-20,0.161133593,0.002044838,0.836821569,0.381950139
0.417134308,1.378626656,3.6,0.115748586,1.680012375,0.000442272,0.999557728,1.53e-20,0.173182516,0.006212426,0.820605059,0.416694911
0.397999706,1.378626656,3.1,0.115749152,1.660877208,0.000450897,0.999549103,1.85e-20,0.167140079,0.002800572,0.830059349,0.358822372
0.413307386,1.378626656,3.3,0.115749135,1.676184908,0.000450636,0.999549364,1.62e-20,0.171984651,0.005536487,0.822478862,0.381972144
0.401826628,1.4114511,3.6,0.115743662,1.697534064,0.00036719,0.99963281,1.88e-20,0.165109243,0.003419313,0.831471444,0.416677181
0.382692025,1.427863322,4.2,0.115901004,1.694654342,0.002762877,0.997237123,1.47e-20,0.157349033,8.19e-05,0.842569063,0.486784214
0.401826628,1.444275542,4.1,0.115739847,1.730362322,0.00030903,0.99969097,1.88e-20,0.161980698,0.003352756,0.834666546,0.474533372
0.417134308,1.427863322,3.4,0.115743005,1.729254622,0.00035718,0.99964282,1.85e-20,0.168256668,0.006033051,0.825710281,0.393526217
0.409480467,1.329389989,2.5,0.115763519,1.623106936,0.000669905,0.999330095,1.81e-20,0.175948335,0.005011367,0.819040298,0.2894088
0.367384344,1.526336653,4.0,0.121833726,1.771887272,0.088579016,0.911420984,1.46e-20,0.138553754,2.76e-05,0.8614186,0.487334903
0.363557425,1.345802211,3.9,0.123376093,1.585983542,0.109537462,0.890462538,1.75e-20,0.151394708,4.53e-05,0.84856001,0.481166764
0.378865106,1.509924431,3.8,0.117343367,1.771446169,0.02442488,0.97557512,1.49e-20,0.147583722,4.81e-05,0.852368227,0.445904794
0.378865106,1.509924431,3.1,0.117378172,1.771411364,0.024941024,0.975058976,1.46e-20,0.147551941,6.31e-05,0.852384975,0.363872333
0.371211264,1.509924431,3.9,0.120336625,1.760799069,0.067721854,0.932278146,1.47e-20,0.142443197,3.45e-05,0.857522279,0.469312839
0.386518944,1.542748875,3.0,0.115735321,1.8135325,0.000240008,0.999759992,1.83e-20,0.148668077,0.000644728,0.850687195,0.347205961
0.397999706,1.477099986,4.1,0.115737093,1.7593626,0.000267037,0.999732963,1.99e-20,0.15779603,0.002638558,0.839565412,0.474522083
0.382692025,1.526336653,2.5,0.115964778,1.7930639,0.003732043,0.996267957,1.45e-20,0.148650395,0.000104621,0.851244985,0.289911944
0.375038186,1.4114511,3.5,0.118881015,1.667608269,0.046939029,0.953060971,1.79e-20,0.153544953,6.26e-05,0.84639248,0.416083553
0.367384344,1.493512208,3.9,0.121841134,1.739055419,0.088680952,0.911319048,1.44e-20,0.141162009,3.14e-05,0.858806564,0.475180422
0.420961228,1.312977767,3.0,0.115763642,1.618175353,0.000671774,0.999328226,2.7400000000000004e-21,0.181433933,0.00717207,0.811393997,0.347290928
0.375038186,1.509924431,3.3,0.118858677,1.766103939,0.046616132,0.953383868,1.46e-20,0.145004071,4.94e-05,0.854946528,0.392233633
0.401826628,1.427863322,3.6,0.115741913,1.713948036,0.00034052,0.99965948,1.86e-20,0.163529842,0.003385787,0.833084371,0.416670883
0.394172786,1.460687764,2.7,0.115740984,1.739119567,0.000326365,0.999673635,1.89e-20,0.158093697,0.00200559,0.839900713,0.312500656
0.367384344,1.395038878,4.0,0.121861057,1.640562164,0.088955029,0.911044971,1.75e-20,0.149615416,4.26e-05,0.850341979,0.487444228
0.382692025,1.526336653,3.7,0.115872861,1.793155817,0.002334852,0.997665148,1.52e-20,0.148733252,6.54e-05,0.85120135,0.428729586
0.413307386,1.378626656,2.5,0.115753615,1.676180428,0.000518936,0.999481064,1.51e-20,0.171980393,0.005538547,0.82248106,0.289384039
0.417134308,1.542748875,4.1,0.1157335,1.844149683,0.00021224,0.99978776,1.96e-20,0.157782961,0.005653234,0.836563805,0.474507347
0.375038186,1.526336653,4.0,0.118830594,1.782544244,0.046210014,0.953789986,1.5e-20,0.143694514,3.69e-05,0.856268594,0.475322378
0.409480467,1.4114511,3.2,0.115744909,1.705186656,0.000386216,0.999613784,1.86e-20,0.167498267,0.004761794,0.827739939,0.370383711
0.413307386,1.395038878,2.5,0.115750892,1.692595372,0.000477422,0.999522578,1.71e-20,0.170315351,0.005483602,0.824201046,0.289377231
0.405653547,1.509924431,4.0,0.115735074,1.799842906,0.000236246,0.999763754,1.98e-20,0.157215636,0.003864241,0.838920123,0.462940294
0.367384344,1.542748875,3.8,0.121834926,1.788298294,0.088595538,0.911404462,1.77e-20,0.137281076,2.79e-05,0.862691018,0.462972719
0.394172786,1.329389989,2.9,0.115759372,1.607803403,0.000606694,0.999393306,1.83e-20,0.170985697,0.002178145,0.826836158,0.335702181
0.390345867,1.559161097,3.3,0.115732787,1.833774178,0.000201368,0.999798632,1.86e-20,0.148485342,0.001267601,0.850247057,0.381918197
0.375038186,1.477099986,2.8,0.118899418,1.733238753,0.047204962,0.952795038,1.41e-20,0.147712108,6.83e-05,0.852219571,0.332918369
0.363557425,1.559161097,4.0,0.123333368,1.799385153,0.108963956,0.891036044,1.7e-20,0.133481666,2.17e-05,0.866496589,0.493333475
0.394172786,1.378626656,3.7,0.115747605,1.657051836,0.000427309,0.999572691,1.91e-20,0.165916448,0.002107976,0.831975575,0.428266139
0.367384344,1.509924431,2.6,0.121884293,1.755424483,0.089274565,0.910725435,1.39e-20,0.139802298,4.99e-05,0.860147757,0.316899161
0.394172786,1.4114511,3.3,0.115744303,1.689879581,0.00037697,0.99962303,1.9e-20,0.16269679,0.002065532,0.835237678,0.3819562
0.401826628,1.526336653,4.0,0.115733976,1.812429303,0.000219507,0.999780493,1.48e-20,0.154651913,0.003198464,0.842149622,0.462935906
0.409480467,1.395038878,3.9,0.11574547,1.688773875,0.000394757,0.999605243,1.88e-20,0.169125557,0.004808326,0.826066117,0.451407331
0.394172786,1.526336653,3.3,0.115734474,1.804774967,0.000227091,0.999772909,1.59e-20,0.152348818,0.001929869,0.845721313,0.381923764
0.363557425,1.427863322,3.5,0.123364422,1.668056322,0.109380837,0.890619163,1.76e-20,0.143958038,3.77e-05,0.856004262,0.431775478
0.401826628,1.542748875,2.5,0.115735221,1.828840281,0.000238493,0.999761507,1.71e-20,0.153262953,0.003170284,0.843566763,0.289338053
0.378865106,1.378626656,4.0,0.117384167,1.640107592,0.025029894,0.974970106,1.84e-20,0.159358206,7.09e-05,0.840570863,0.469536669
0.405653547,1.345802211,4.0,0.115752066,1.635703692,0.000495322,0.999504678,1.81e-20,0.172973538,0.004259957,0.822766506,0.463008264
0.405653547,1.4114511,2.8,0.115746213,1.701358433,0.000406093,0.999593907,1.82e-20,0.16630463,0.004092935,0.829602435,0.324089397
0.409480467,1.362214433,3.7,0.115750244,1.655944656,0.000467546,0.999532454,1.82e-20,0.172473394,0.004905858,0.822620749,0.428275903
0.371211264,1.329389989,3.1,0.120428944,1.580172308,0.069023014,0.930976987,1.73e-20,0.158622511,8.32e-05,0.84129432,0.373329728
0.378865106,1.477099986,2.7,0.117425024,1.738540067,0.025635331,0.974364669,1.42e-20,0.1502942,8.49e-05,0.849620906,0.317047567
0.378865106,1.378626656,2.5,0.117514668,1.639977092,0.026962227,0.973037773,1.71e-20,0.159230432,0.000131817,0.840637752,0.293786669
0.413307386,1.4114511,2.7,0.115747185,1.7090113,0.000420912,0.999579088,1.8e-20,0.168683213,0.00542927,0.825887516,0.3125174
0.386518944,1.526336653,3.4,0.1157357,1.7971199,0.000245789,0.999754211,1.86e-20,0.150025449,0.000650778,0.849323773,0.393501378
0.420961228,1.444275542,3.9,0.115740851,1.749495919,0.000324334,0.999675666,1.89e-20,0.167838144,0.006623753,0.825538103,0.451389319
0.371211264,1.362214433,3.6,0.120387511,1.613038186,0.0684393,0.9315607,1.35e-20,0.155435894,6.18e-05,0.844502284,0.433395042
0.401826628,1.329389989,2.6,0.115761799,1.615454817,0.000643688,0.999356312,1.81e-20,0.17347842,0.003601634,0.822919945,0.300980678
0.417134308,1.526336653,3.8,0.115734586,1.827736375,0.000228811,0.999771189,1.92e-20,0.159198823,0.005704456,0.835096721,0.439791428
0.405653547,1.526336653,3.8,0.115734188,1.816256014,0.000222732,0.999777268,1.46e-20,0.155795774,0.003828947,0.840375279,0.439789914
0.417134308,1.345802211,4.2,0.115752566,1.647183953,0.000502941,0.999497059,1.89e-20,0.176629784,0.006338088,0.817032129,0.486160778
0.382692025,1.526336653,4.3,0.115854846,1.793173833,0.002060763,0.997939237,1.54e-20,0.14874949,5.77e-05,0.851192799,0.498175839
0.401826628,1.378626656,3.3,0.115748504,1.664704778,0.000441019,0.999558981,1.86e-20,0.168360192,0.00348897,0.828150837,0.381970064
0.371211264,1.509924431,4.1,0.12033233,1.760803367,0.067661261,0.932338739,1.47e-20,0.142447156,3.27e-05,0.857520187,0.493362553
0.375038186,1.542748875,3.7,0.118835505,1.798951556,0.04628105,0.95371895,1.49e-20,0.142379132,3.86e-05,0.857582224,0.439691369
0.417134308,1.460687764,3.6,0.115739519,1.762082553,0.00030402,0.99969598,1.88e-20,0.165125507,0.005919141,0.828955353,0.416662267
0.417134308,1.362214433,3.3,0.115751919,1.663596822,0.000493072,0.999506928,1.82e-20,0.17488786,0.006275259,0.818836881,0.381981331
0.405653547,1.345802211,4.1,0.115751933,1.635703825,0.000493284,0.999506716,1.88e-20,0.172973668,0.004259894,0.822766439,0.474582922
0.378865106,1.460687764,4.3,0.117342412,1.722210458,0.024410716,0.975589284,1.88e-20,0.151803924,4.9e-05,0.848147076,0.504572372
0.401826628,1.477099986,3.8,0.115737358,1.763189256,0.00027108,0.99972892,1.88e-20,0.158967444,0.003289255,0.837743301,0.439801961
0.386518944,1.362214433,3.4,0.115755472,1.632977906,0.000547242,0.999452758,1.92e-20,0.165084181,0.000725456,0.834190363,0.393568606
0.386518944,1.559161097,3.9,0.115733171,1.829946872,0.000207232,0.999792768,1.85e-20,0.147336618,0.000638047,0.852025336,0.451359367
0.409480467,1.345802211,3.0,0.11575558,1.639527097,0.000548886,0.999451114,1.97e-20,0.174194728,0.004957473,0.8208478,0.347266739
0.420961228,1.542748875,3.6,0.115733925,1.847976178,0.000218725,0.999781275,1.9e-20,0.158900518,0.0062679,0.834831581,0.416642131
0.367384344,1.345802211,2.9,0.121920923,1.591265633,0.089778034,0.910221966,1.71e-20,0.154184015,7.27e-05,0.845743277,0.353570675
0.409480467,1.378626656,2.5,0.115753309,1.672353811,0.000514274,0.999485726,1.65e-20,0.170777847,0.004859124,0.824363029,0.289383272
0.378865106,1.444275542,3.1,0.117404601,1.705736047,0.025332736,0.974667264,1.76e-20,0.153205731,7.74e-05,0.846716903,0.363954261
0.394172786,1.509924431,4.3,0.115734799,1.788362419,0.000232056,0.999767944,1.5e-20,0.153746665,0.00194772,0.844305615,0.497659636
0.420961228,1.312977767,3.5,0.115760743,1.61817825,0.000627587,0.999372413,1.85e-20,0.181436771,0.007170686,0.811392543,0.4051626
0.394172786,1.312977767,3.4,0.115760019,1.591390533,0.000616554,0.999383446,1.89e-20,0.172748447,0.00220092,0.825050633,0.393584067
0.390345867,1.559161097,3.8,0.115732375,1.833774589,0.000195094,0.999804906,1.88e-20,0.148485705,0.001267429,0.850246867,0.439783025
0.420961228,1.559161097,4.2,0.11573274,1.864389586,0.00020066,0.99979934,1.94e-20,0.157502737,0.006212234,0.836285029,0.486077508
0.405653547,1.509924431,3.6,0.115735356,1.799842622,0.000240555,0.999759445,1.96e-20,0.157215383,0.003864362,0.838920255,0.416647283
0.413307386,1.4114511,3.6,0.115744203,1.709014283,0.000375445,0.999624555,1.86e-20,0.168685999,0.005427926,0.825886075,0.416679131
0.363557425,1.329389989,3.8,0.123383383,1.569564031,0.109635269,0.890364731,1.74e-20,0.15297028,4.93e-05,0.846980412,0.468856853
0.378865106,1.378626656,2.6,0.117498656,1.639993103,0.026725358,0.973274642,1.76e-20,0.159246111,0.000124345,0.840629544,0.305496506
0.394172786,1.345802211,3.9,0.115752249,1.624222747,0.000498102,0.999501898,1.9e-20,0.169264936,0.00215277,0.828582294,0.451433769
0.390345867,1.378626656,4.3,0.115747606,1.653224914,0.00042733,0.99957267,1.94e-20,0.164685655,0.001412894,0.833901451,0.497714706
0.371211264,1.329389989,3.6,0.120401611,1.580199642,0.068637979,0.931362021,1.76e-20,0.158650299,6.99e-05,0.841279768,0.433445797
0.375038186,1.493512208,3.9,0.118840805,1.749709589,0.046357703,0.953642297,1.47e-20,0.146380753,4.2e-05,0.853577199,0.463479142
0.371211264,1.312977767,3.7,0.120405437,1.563783594,0.068691893,0.931308107,1.76e-20,0.160311435,7.25e-05,0.839616026,0.445500117
0.382692025,1.395038878,3.9,0.115930671,1.661800231,0.003213855,0.996786145,1.98e-20,0.160428343,9.72e-05,0.839474475,0.452129614
0.378865106,1.526336653,2.9,0.117386424,1.787815333,0.025063352,0.974936648,1.46e-20,0.146189942,6.6e-05,0.853744022,0.340420631
0.420961228,1.542748875,4.0,0.115733673,1.847976431,0.000214885,0.999785115,1.92e-20,0.158900737,0.006267795,0.834831468,0.462934692
0.397999706,1.362214433,3.3,0.115750904,1.644463233,0.000477613,0.999522387,1.84e-20,0.168806483,0.00282934,0.828364176,0.381977986
0.363557425,1.509924431,3.7,0.123344927,1.750136928,0.109119148,0.890880852,1.43e-20,0.137226135,2.74e-05,0.862746455,0.456376231
0.371211264,1.395038878,4.2,0.120358459,1.645891683,0.068029758,0.931970242,1.71e-20,0.152364408,4.71e-05,0.847588509,0.505505525
0.386518944,1.362214433,3.2,0.115756469,1.632976908,0.000562438,0.999437562,1.87e-20,0.165083204,0.000725923,0.834190872,0.3704207
0.367384344,1.4114511,3.7,0.121863814,1.656971628,0.088992952,0.911007048,1.7e-20,0.148130794,4.35e-05,0.851825749,0.450896114
0.363557425,1.460687764,3.5,0.123357698,1.700887492,0.109290589,0.890709411,1.39e-20,0.141186284,3.39e-05,0.858779768,0.431751944
0.371211264,1.329389989,2.5,0.120486497,1.580114756,0.06983317,0.93016683,1.69e-20,0.158563999,0.000111038,0.841324963,0.301216242
0.405653547,1.312977767,2.8,0.115763892,1.602867419,0.000675592,0.999324408,1.78e-20,0.176504043,0.004352871,0.819143087,0.3241389
0.386518944,1.460687764,2.7,0.115743837,1.731462872,0.000369866,0.999630134,1.41e-20,0.155706115,0.000679051,0.843614834,0.312508361
0.378865106,1.460687764,2.5,0.117457153,1.722095717,0.026111127,0.973888873,1.39e-20,0.151696434,0.0001,0.848203587,0.293642883
0.375038186,1.460687764,4.2,0.118841444,1.716884506,0.046366933,0.953633067,1.46e-20,0.149178747,4.31e-05,0.850778116,0.499134064
0.417134308,1.4114511,2.8,0.115746926,1.712838481,0.000416962,0.999583038,1.81e-20,0.169865228,0.006092625,0.824042147,0.324091394
0.378865106,1.345802211,3.4,0.117435153,1.607232164,0.025785348,0.974214652,1.81e-20,0.162561836,9.67e-05,0.837341513,0.399279519
0.420961228,1.395038878,4.1,0.115745944,1.700254161,0.000401991,0.999598009,1.57e-20,0.172693686,0.006817879,0.820488436,0.474558372
0.382692025,1.378626656,3.5,0.115962994,1.645355686,0.003704964,0.996295036,1.9e-20,0.161997072,0.000113184,0.837889744,0.405870481
0.386518944,1.559161097,3.7,0.115733304,1.829946739,0.00020925,0.99979075,1.84e-20,0.147336501,0.000638102,0.852025397,0.428213222
0.363557425,1.345802211,3.1,0.123400854,1.585958781,0.109869655,0.890130345,1.71e-20,0.151369514,5.72e-05,0.848573259,0.382542647
0.401826628,1.312977767,3.5,0.115759271,1.599045122,0.000605146,0.999394854,1.88e-20,0.175261479,0.003637385,0.821101136,0.405157447
0.375038186,1.4114511,3.0,0.118911332,1.66757795,0.047377083,0.952622917,1.75e-20,0.153515655,7.65e-05,0.846407868,0.356733997
0.405653547,1.444275542,2.6,0.115743297,1.734185792,0.000361632,0.999638368,1.81e-20,0.163159526,0.004014171,0.832826303,0.300932572
0.382692025,1.477099986,4.1,0.115879414,1.743912597,0.002434536,0.997565464,1.93e-20,0.152926431,7.01e-05,0.84700345,0.475105597
0.417134308,1.526336653,3.1,0.115735393,1.827735569,0.000241103,0.999758897,1.86e-20,0.159198115,0.005704795,0.835097089,0.358779717
0.401826628,1.312977767,3.3,0.115760159,1.599044233,0.000618693,0.999381307,1.87e-20,0.175260595,0.003637812,0.821101592,0.382008528
0.371211264,1.329389989,2.8,0.12045328,1.580147972,0.069365676,0.930634324,1.71e-20,0.15859777,9.5e-05,0.841307277,0.337269183
0.363557425,1.526336653,4.0,0.123337556,1.766556522,0.109020184,0.890979816,1.73e-20,0.135958026,2.4e-05,0.864018012,0.493350225
0.382692025,1.395038878,3.5,0.115951098,1.661779806,0.003524244,0.996475756,1.93e-20,0.160408618,0.000106588,0.839484794,0.405828842
0.401826628,1.329389989,3.9,0.115754909,1.615461706,0.000538656,0.999461344,1.89e-20,0.173485209,0.003598356,0.822916435,0.451444144
0.375038186,1.493512208,3.1,0.118873755,1.749676639,0.046834105,0.953165895,1.44e-20,0.146350269,5.65e-05,0.853593273,0.368508642
0.417134308,1.427863322,2.7,0.115745361,1.729252267,0.000393097,0.999606903,1.8e-20,0.168254492,0.006034102,0.825711406,0.312512475
0.371211264,1.460687764,2.7,0.120401219,1.711497811,0.068632461,0.931367539,1.76e-20,0.146479788,6.44e-05,0.853455819,0.325083292
0.409480467,1.493512208,2.5,0.115739162,1.787253514,0.000298577,0.999701423,1.81e-20,0.159812782,0.004540682,0.835646536,0.289347903
0.394172786,1.444275542,2.9,0.115741888,1.722706442,0.000340147,0.999659853,1.89e-20,0.159599012,0.0020251,0.838375888,0.335651475
0.367384344,1.329389989,4.3,0.121876496,1.574897836,0.089167347,0.910832653,1.78e-20,0.155836229,5.19e-05,0.844111889,0.524068931
0.413307386,1.460687764,3.8,0.115739109,1.758256042,0.000297782,0.999702218,1.88e-20,0.163966888,0.005273695,0.830759417,0.439808617
0.397999706,1.559161097,4.2,0.115732106,1.841428697,0.000190983,0.999809017,1.86e-20,0.150768388,0.002518894,0.846712718,0.486074844
0.397999706,1.345802211,4.0,0.115751878,1.628050039,0.000492453,0.999507547,1.87e-20,0.170507251,0.002858322,0.826634427,0.463007511
0.386518944,1.542748875,3.9,0.115734132,1.813533689,0.000221886,0.999778114,1.88e-20,0.148669136,0.000644227,0.850686637,0.451363117
0.405653547,1.460687764,2.5,0.115742057,1.750599256,0.000342725,0.999657275,1.83e-20,0.161631007,0.003975992,0.834393001,0.289355142
0.413307386,1.444275542,2.7,0.115743239,1.741839692,0.000360741,0.999639259,1.83e-20,0.165508046,0.005325211,0.829166742,0.312506744
0.401826628,1.395038878,3.1,0.115746929,1.681118575,0.000417013,0.999582987,1.86e-20,0.166718041,0.003454189,0.82982777,0.358815481
0.420961228,1.559161097,3.3,0.115733324,1.864389,0.000209569,0.999790431,1.88e-20,0.157502234,0.006212476,0.836285291,0.381919972
0.397999706,1.345802211,3.3,0.115753651,1.628048267,0.000519478,0.999480522,1.87e-20,0.170505515,0.002859158,0.826635327,0.381987047
0.409480467,1.395038878,3.8,0.115745603,1.688773742,0.000396795,0.999603205,1.87e-20,0.16912543,0.004808387,0.826066182,0.439833292
0.371211264,1.4114511,4.1,0.12035567,1.662306694,0.067990441,0.932009559,1.78e-20,0.150862795,4.53e-05,0.84909187,0.493458247
0.375038186,1.444275542,3.0,0.118897436,1.700416292,0.047176323,0.952823677,1.4e-20,0.150565394,6.87e-05,0.849365858,0.356692308
0.363557425,1.395038878,4.0,0.123361124,1.635235178,0.109336575,0.890663425,1.8e-20,0.14685101,3.69e-05,0.853112076,0.493444497
0.405653547,1.542748875,2.5,0.115735341,1.832667081,0.000240323,0.999759677,1.41e-20,0.154399551,0.003795142,0.841805307,0.289338353
0.397999706,1.395038878,4.1,0.115744876,1.677293708,0.000385701,0.999614299,1.91e-20,0.165508697,0.00277121,0.831720092,0.474553992
0.371211264,1.329389989,2.7,0.120463206,1.580138047,0.069505407,0.930494593,1.71e-20,0.158587678,9.98e-05,0.841312562,0.325250658
0.413307386,1.444275542,3.0,0.115742115,1.741840814,0.00034361,0.99965639,1.52e-20,0.165509078,0.005324715,0.829166208,0.347226344
0.386518944,1.378626656,3.8,0.115751273,1.649394328,0.000483224,0.999516776,1.96e-20,0.163445592,0.000716287,0.83583812,0.439854836
0.378865106,1.395038878,2.5,0.117501486,1.656402497,0.026767228,0.973232772,1.75e-20,0.1576655,0.000124421,0.842210079,0.293753714
0.367384344,1.493512208,2.9,0.121872624,1.739023931,0.089114103,0.910885897,1.39e-20,0.141132603,4.53e-05,0.858822115,0.353430608
0.401826628,1.460687764,3.6,0.115738874,1.746775517,0.000294199,0.999705801,1.91e-20,0.160459665,0.003320826,0.836219509,0.416659947
0.378865106,1.362214433,4.3,0.117382141,1.623697397,0.024999858,0.975000142,1.86e-20,0.160970992,7.07e-05,0.838958315,0.504743206
0.417134308,1.427863322,3.9,0.115742244,1.729255383,0.000345574,0.999654426,1.87e-20,0.168257371,0.006032712,0.825709917,0.45139475
0.375038186,1.542748875,3.5,0.118842259,1.798944803,0.046378721,0.953621279,1.49e-20,0.142373041,4.15e-05,0.857585443,0.415947906
0.375038186,1.427863322,2.8,0.118920178,1.683981328,0.047504852,0.952495148,1.73e-20,0.152011013,7.98e-05,0.847909236,0.332976497
0.367384344,1.493512208,3.5,0.121850632,1.739045922,0.088811626,0.911188374,1.42e-20,0.14115314,3.56e-05,0.858811254,0.426477211
0.394172786,1.444275542,3.6,0.115740291,1.722708039,0.000315794,0.999684206,1.95e-20,0.1596005,0.002024388,0.838375111,0.416665047
0.401826628,1.345802211,3.5,0.115753,1.631875836,0.000509561,0.999490439,1.88e-20,0.171742282,0.003561267,0.824696451,0.4051355
0.382692025,1.559161097,3.6,0.115865067,1.825988056,0.002216276,0.997783724,1.53e-20,0.146066483,6.1e-05,0.853872561,0.417114242
0.375038186,1.329389989,3.2,0.118939186,1.585488986,0.047779347,0.952220653,1.77e-20,0.161432945,9.39e-05,0.838473177,0.380605397
0.409480467,1.509924431,4.1,0.115735158,1.803669742,0.000237524,0.999762476,1.92e-20,0.158362153,0.004497656,0.837140191,0.474514147
0.420961228,1.559161097,3.5,0.115733119,1.864389206,0.000206432,0.999793568,1.87e-20,0.157502411,0.006212391,0.836285198,0.405065917
0.382692025,1.460687764,3.5,0.115911567,1.727468222,0.002923483,0.997076517,1.89e-20,0.154349338,8.5e-05,0.845565635,0.405690486
0.409480467,1.395038878,3.1,0.115747305,1.688772039,0.000422737,0.999577263,1.81e-20,0.169123822,0.004809163,0.826067015,0.358816644
0.378865106,1.526336653,2.7,0.117403003,1.787798756,0.025309053,0.974690947,1.45e-20,0.14617493,7.31e-05,0.853751938,0.316988106
0.401826628,1.345802211,4.1,0.115751782,1.631877056,0.000490985,0.999509015,1.9e-20,0.171743472,0.003560693,0.824695835,0.474582306
0.397999706,1.329389989,3.9,0.115754887,1.611634808,0.000538327,0.999461673,1.91e-20,0.172240649,0.002888864,0.824870487,0.451444061
0.363557425,1.460687764,3.9,0.123349371,1.700895817,0.109178815,0.890821185,1.4e-20,0.141194234,3.02e-05,0.858775564,0.481062547
0.363557425,1.509924431,2.5,0.123384956,1.7500969,0.109656379,0.890343621,1.36e-20,0.137188902,4.49e-05,0.862766188,0.308462389
0.397999706,1.312977767,2.7,0.115764728,1.595212744,0.00068832,0.99931168,1.82e-20,0.174002908,0.002923323,0.823073769,0.312564764
0.420961228,1.444275542,2.9,0.115742893,1.749493878,0.000355471,0.999644529,1.81e-20,0.167836279,0.006624654,0.825539067,0.335654389
0.378865106,1.4114511,4.1,0.117365972,1.672950231,0.02476014,0.97523986,1.87e-20,0.156248952,6.12e-05,0.843689831,0.481200486
0.394172786,1.526336653,2.5,0.115736264,1.804773175,0.000254387,0.999745613,1.42e-20,0.152347219,0.00193063,0.845722152,0.289340658
0.390345867,1.542748875,3.4,0.115733577,1.817361164,0.000213413,0.999786587,1.86e-20,0.149825581,0.001279381,0.848895038,0.393494161
0.405653547,1.477099986,4.3,0.11573721,1.767016325,0.000268817,0.999731183,1.92e-20,0.160134161,0.003936953,0.835928886,0.497670003
0.386518944,1.493512208,2.9,0.115739499,1.764291656,0.000303724,0.999696276,1.84e-20,0.152813177,0.000664535,0.846522288,0.335644547
0.371211264,1.444275542,3.4,0.12036782,1.695118989,0.068161738,0.931838262,1.83e-20,0.147929904,4.99e-05,0.852020155,0.409250586
0.405653547,1.427863322,3.2,0.115742868,1.717774,0.000355095,0.999644905,1.82e-20,0.16471881,0.004052332,0.831228859,0.370377178
0.420961228,1.312977767,4.0,0.115759235,1.618179758,0.0006046,0.9993954,1.96e-20,0.181438247,0.007169967,0.811391787,0.463036939
0.409480467,1.362214433,3.2,0.115751743,1.655943156,0.000490395,0.999509605,1.72e-20,0.172471952,0.004906554,0.822621493,0.370405578
0.367384344,1.559161097,3.7,0.121834516,1.804710925,0.088589892,0.911410108,1.71e-20,0.136032998,2.75e-05,0.863939524,0.450787708
0.363557425,1.444275542,4.0,0.123350718,1.68448225,0.109196888,0.890803112,1.78e-20,0.142568617,3.11e-05,0.857400274,0.493402869
0.397999706,1.312977767,3.8,0.115758309,1.595219164,0.00059049,0.99940951,1.87e-20,0.17400931,0.002920233,0.823070457,0.439881575
0.409480467,1.329389989,3.8,0.115755516,1.623114939,0.000547907,0.999452093,1.89e-20,0.175956171,0.00500757,0.819036259,0.439870958
0.382692025,1.542748875,3.5,0.115875396,1.809565506,0.002373412,0.997626588,1.52e-20,0.147382021,6.59e-05,0.852552102,0.405563883
0.420961228,1.477099986,2.6,0.115740807,1.782320408,0.000323666,0.999676334,1.81e-20,0.16474716,0.006501747,0.828751094,0.300926097
0.413307386,1.542748875,3.8,0.115733509,1.840322753,0.000212378,0.999787622,1.97e-20,0.156660378,0.005036193,0.838303429,0.439787333
0.420961228,1.509924431,3.4,0.115736177,1.815149483,0.000253063,0.999746937,1.87e-20,0.16177202,0.006382204,0.831845777,0.393503
0.363557425,1.395038878,3.6,0.123369483,1.635226817,0.109448762,0.890551238,1.66e-20,0.146842738,4.08e-05,0.853116437,0.444130139
0.378865106,1.362214433,3.7,0.117406372,1.623673167,0.025358979,0.974641021,1.83e-20,0.160947053,8.21e-05,0.838970835,0.434403575
0.363557425,1.526336653,2.9,0.123363748,1.766530331,0.109371791,0.890628209,1.4e-20,0.135933871,3.53e-05,0.864030822,0.357754869
0.386518944,1.312977767,3.6,0.115766178,1.583730533,0.000710419,0.999289581,1.84e-20,0.170205675,0.000753186,0.829041139,0.416758239
0.397999706,1.378626656,3.2,0.115748773,1.660877589,0.000445113,0.999554887,1.87e-20,0.167140444,0.002800396,0.830059159,0.370396072
0.409480467,1.4114511,2.7,0.115746937,1.705184628,0.00041713,0.99958287,1.81e-20,0.167496368,0.004762709,0.827740923,0.312516731
0.417134308,1.493512208,3.6,0.115736922,1.794909594,0.000264428,0.999735572,1.88e-20,0.162108085,0.005809779,0.832082136,0.416652919
0.378865106,1.4114511,3.3,0.117405402,1.672910803,0.025344613,0.974655387,1.4e-20,0.156211032,7.93e-05,0.843709717,0.387437828
0.397999706,1.329389989,3.3,0.115756716,1.611632978,0.000566198,0.999433802,1.91e-20,0.172238842,0.002889735,0.824871423,0.381997161
0.390345867,1.526336653,2.9,0.115735388,1.800947131,0.000241034,0.999758966,1.78e-20,0.151189332,0.001291811,0.847518857,0.335632625
